Date,Open,High,Low,Close,Adj Close,Volume
2023-11-15,100.04000091552734,100.04000091552734,100.04000091552734,100.04000091552734,100.04000091552734,495200
2023-11-16,100.0999984741211,100.0999984741211,100.0999984741211,100.0999984741211,100.0999984741211,100
2023-11-17,100.1500015258789,100.16000366210938,100.13500213623047,100.13500213623047,100.13500213623047,500
2023-11-20,100.16999816894531,100.16999816894531,100.13999938964844,100.13999938964844,100.13999938964844,200
2023-11-21,100.13999938964844,100.18000030517578,100.13999938964844,100.18000030517578,100.18000030517578,200
2023-11-22,100.21499633789062,100.21499633789062,100.21499633789062,100.21499633789062,100.21499633789062,200
2023-11-24,100.23300170898438,100.23300170898438,100.2300033569336,100.2300033569336,100.2300033569336,500
2023-11-27,100.24500274658203,100.24500274658203,100.24500274658203,100.24500274658203,100.24500274658203,100
2023-11-28,100.26000213623047,100.26000213623047,100.25499725341797,100.25499725341797,100.25499725341797,100
2023-11-29,100.2699966430664,100.2699966430664,100.2699966430664,100.2699966430664,100.2699966430664,100
2023-11-30,100.31500244140625,100.31500244140625,100.31500244140625,100.31500244140625,100.31500244140625,100
2023-12-01,100.33000183105469,100.33000183105469,100.33000183105469,100.33000183105469,100.33000183105469,1000000
2023-12-04,100.37000274658203,100.37000274658203,100.3550033569336,100.3550033569336,100.3550033569336,400
2023-12-05,100.38500213623047,100.38500213623047,100.38500213623047,100.38500213623047,100.38500213623047,100
2023-12-06,100.43599700927734,100.43599700927734,100.40399932861328,100.40399932861328,100.40399932861328,400
2023-12-07,100.44499969482422,100.44499969482422,100.44499969482422,100.44499969482422,100.44499969482422,100
2023-12-08,100.45999908447266,100.45999908447266,100.45999908447266,100.45999908447266,100.45999908447266,100
2023-12-11,100.51000213623047,100.51000213623047,100.47000122070312,100.47000122070312,100.47000122070312,800
2023-12-12,100.49500274658203,100.49500274658203,100.49500274658203,100.49500274658203,100.49500274658203,100
2023-12-13,100.5199966430664,100.5199966430664,100.5199966430664,100.5199966430664,100.5199966430664,300
2023-12-14,100.55000305175781,100.55000305175781,100.55000305175781,100.55000305175781,100.55000305175781,300
2023-12-15,100.5999984741211,100.61000061035156,100.58999633789062,100.58999633789062,100.58999633789062,600
2023-12-18,100.61000061035156,100.62999725341797,100.61000061035156,100.61499786376953,100.61499786376953,1500
2023-12-19,100.62000274658203,100.6500015258789,100.62000274658203,100.63999938964844,100.63999938964844,1400
2023-12-20,100.5999984741211,100.62000274658203,100.5999984741211,100.62000274658203,100.62000274658203,300
2023-12-21,100.62000274658203,100.62000274658203,100.5199966430664,100.5199966430664,100.5199966430664,4900
2023-12-22,100.22899627685547,100.2300033569336,100.22899627685547,100.2300033569336,100.2300033569336,400
2023-12-26,100.18000030517578,100.21499633789062,100.18000030517578,100.21499633789062,100.21499633789062,700
2023-12-27,100.2490005493164,100.2490005493164,100.23500061035156,100.23500061035156,100.23500061035156,700
